No.    랭크,캐릭터 이름,CustomizeLv,체력,KB,속도,공격력,DPS,범위,빈도 F,발생 F  사거리  비용    재생산  특성
361-1,5超激レア,,水の精霊ミズリィ,Lv 30 + 0,"20,060",4,12,"20,400","2,096",範囲,292,87,325,"1,140",526790,対 エイリアン 50％の確率でふっとばす対 エイリアン 50％の確率で120～144F動きを遅くする無効（ワープ）120000204000011801200760[第1形態][超激レア][対エイリアン]
361-2,5超激レア,,流水の精霊ミズマリン,Lv 30 + 0,"41,820",4,10,"39,440","4,052",範囲,292,87,400,"3,720",25462810,対 エイリアン 打たれ強い（被ダメ 1/4～1/5）対 エイリアン 100％の確率でふっとばす対 エイリアン 100％の確率で120～144F動きを遅くする100％の確率でバリアブレイク無効（ワープ）2320003944000246023202480[第2形態][超激レア][対エイリアン]
361-3,5超激レア,,流水の精霊王ミズマリリン,Lv 30 + 0,"51,170",4,10,"48,790","5,013",範囲,292,87,400,"3,720",25462810,対 エイリアン 打たれ強い（被ダメ 1/4～1/5）対 エイリアン 100％の確率でふっとばす対 エイリアン 100％の確率で120～144F動きを遅くする100％の確率でバリアブレイク無効（ワープ）2870004879000301028702480[第3形態][最上位形態][超激レア][対エイリアン]
362-1,5超激レア,,風の精霊エアル,Lv 30 + 0,"20,400",2,16,"8,075","1,718",範囲,141,50,300,"1,080",546810,遠方範囲攻撃（225～500）無効（ワープ）475008075001200475720[第1形態][超激レア]
362-2,5超激レア,,嵐の精霊エアフワン,Lv 30 + 0,"45,560",2,14,"17,425","3,707",範囲,141,50,375,"3,930",26462910,対 エイリアン 打たれ強い（被ダメ 1/4～1/5）100％の確率でバリアブレイク遠方範囲攻撃（275～650）無効（ワープ）1025001742500268010252620[第2形態][超激レア][対エイリアン]
362-3,5超激レア,,嵐の精霊王エアフワンテ,Lv 30 + 0,"58,310",2,14,"21,675","4,612",範囲,141,50,375,"3,930",26462910,対 エイリアン 打たれ強い（被ダメ 1/4～1/5）100％の確率でバリアブレイク遠方範囲攻撃（275～650）無効（ワープ）1275002167500343012752620[第3形態][最上位形態][超激レア][対エイリアン]
363-1,5超激レア,,セイバー,Lv 30 + 0,"30,600",6,36,"7,650","3,279",範囲,70,15,325,"3,900",21462410,対 浮いてる敵 超ダメージ（与ダメ x3～4）遠方範囲攻撃（150～475）4500076500018004502600[第1形態][超激レア][対浮]
363-2,5超激レア,,セイバーCC,Lv 30 + 0,"40,800",6,36,"10,200","4,371",範囲,70,15,325,"3,900",21462410,対 浮いてる敵 超ダメージ（与ダメ x3～4）遠方範囲攻撃（150～475）60000102000024006002600[第2形態][超激レア][対浮]
363-3,5超激レア,,セイバーオルタCC,Lv 30 + 0,"51,000",6,36,"12,750","5,543",範囲,69,15,350,"3,900",21462410,対 浮いてる敵 超ダメージ（与ダメ x3～4）遠方範囲攻撃（150～500）75000127500030007502600[第3形態][最上位形態][超激レア][対浮]
364-1,5超激レア,,遠坂 凛,Lv 30 + 0,"31,450",4,11,"25,500","3,806",範囲,201,88,450,"4,260",37464010,対 エイリアン ゾンビ 50％の確率でふっとばす対 ゾンビ ゾンビキラー（撃破時蘇生無効）1500002550000185015002840[第1形態][超激レア][対エイリアン][対ゾンビ]
364-2,5超激レア,,遠坂 凛CC,Lv 30 + 0,"44,200",4,11,"35,700","5,328",範囲,201,88,450,"4,260",37464010,対 エイリアン ゾンビ 50％の確率でふっとばす対 ゾンビ ゾンビキラー（撃破時蘇生無効）2100003570000260021002840[第2形態][最上位形態][超激レア][対エイリアン][対ゾンビ]
365-1,5超激レア,,イリヤスフィール,Lv 30 + 0,"30,430",4,9,"31,620","3,412",範囲,278,71,460,"4,440",36463910,"2連続攻撃 15,810 15,8100（71F 89F）対 赤い敵 メタルな敵 50％の確率で150～180F動きを遅くする9309300179018602960[第1形態][超激レア][対赤][対メタル]"
365-2,5超激レア,,イリヤスフィールCC,Lv 30 + 0,"43,520",4,9,"45,560","4,917",範囲,278,71,460,"4,440",36463910,"2連続攻撃 22,780 22,7800（71F 89F）対 赤い敵 メタルな敵 50％の確率で150～180F動きを遅くする134013400256026802960[第2形態][最上位形態][超激レア][対赤][対メタル]"
366-1,5超激レア,,アーチャー,Lv 30 + 0,"33,830",3,15,"22,440","2,782",範囲,242,65,500,"4,620",40464310,遠方範囲攻撃（400～800）無効（波動）1320002244000199013203080[第1形態][超激レア]
366-2,5超激レア,,アーチャーCC,Lv 30 + 0,"48,450",3,15,"32,300","4,004",範囲,242,65,500,"4,620",40464310,遠方範囲攻撃（400～800）無効（波動）1900003230000285019003080[第2形態][最上位形態][超激レア]
367-1,5超激レア,,ランサー,Lv 30 + 0,"32,300",4,13,"15,300","3,400",範囲,135,44,480,"4,350",38464110,100％の確率でバリアブレイク90000153000019009002900[第1形態][超激レア]
367-2,5超激レア,,ランサーCC,Lv 30 + 0,"49,300",4,13,"22,950","5,100",範囲,135,44,480,"4,350",38464110,100％の確率でバリアブレイク1350002295000290013502900[第2形態][最上位形態][超激レア]
368-1,5超激レア,,ライダー,Lv 30 + 0,"28,050",3,12,"17,850","3,207",範囲,167,40,400,"3,600",21462410,対 天使 100％の確率で90～108F動きを止める1050001785000165010502400[第1形態][超激レア][対天使]
368-2,5超激レア,,ライダーCC,Lv 30 + 0,"40,800",3,12,"25,500","4,581",範囲,167,40,400,"3,600",21462410,対 天使 100％の確率で90～108F動きを止める1500002550000240015002400[第2形態][最上位形態][超激レア][対天使]
369-1,5超激レア,,ギルガメッシュ,Lv 30 + 0,"42,500",4,10,"27,030","3,107",範囲,261,64,390,"4,500",35463810,"3連続攻撃 9,010 9,010 9,010（64F 68F 74F）体力75％以下で攻撃力上昇（与ダメ x1.5）遠方範囲攻撃（325～725）530530530250015903000[第1形態][超激レア]"
369-2,5超激レア,,ギルガメッシュCC,Lv 30 + 0,"61,200",4,10,"39,270","4,514",範囲,261,64,390,"4,500",35463810,"3連続攻撃 13,090 13,090 13,090（64F 68F 74F）体力75％以下で攻撃力上昇（与ダメ x1.5）遠方範囲攻撃（325～725）770770770360023103000[第2形態][最上位形態][超激レア]"
379-1,5超激レア,,黒無垢のミタマ,Lv 30 + 0,"29,750",15,6,"21,250","4,222",範囲,151,15,375,"5,250",49465210,対 白い敵 打たれ強い（被ダメ 1/4）対 白い敵 100％の確率で100F動きを遅くする遠方範囲攻撃（250～650）無効（波動 ふっとばす 止める 遅くする 攻撃力低下）1250002125000175012503500[第1形態][超激レア][対白]
379-2,5超激レア,,黒蝶のミタマダーク,Lv 30 + 0,"44,625",15,6,"27,200","5,404",範囲,151,15,375,"5,250",49465210,対 白い敵 打たれ強い（被ダメ 1/4）対 白い敵 100％の確率で100F動きを遅くする対 白い敵 100％の確率で100F攻撃力50％に低下遠方範囲攻撃（250～650）無効（波動 ふっとばす 止める 遅くする 攻撃力低下）1600002720000262516003500[第2形態][最上位形態][超激レア][対白]
381-1,5超激レア,,幼傑ダルターニャ,Lv 30 + 0,"15,300",4,16,"6,800","1,686",範囲,121,35,250,810,346610,対 全敵（白 無 魔 使 除く） 超ダメージ（与ダメ x3～4）遠方範囲攻撃（140～360）40000680000900400540[第1形態][超激レア][対赤][対黒][対浮][対メタル][対天使][対エイリアン][対ゾンビ][対古代種][対悪魔]
381-2,5超激レア,,英傑ダルターニャ,Lv 30 + 0,"45,900",6,24,"13,600","3,372",範囲,121,45,325,"4,350",27463010,対 全敵（白 無 魔 使 除く） 超ダメージ（与ダメ x3～4）遠方範囲攻撃（200～550）無効（波動 ワープ）80000136000027008002900[第2形態][最上位形態][超激レア][対赤][対黒][対浮][対メタル][対天使][対エイリアン][対ゾンビ][対古代種][対悪魔]
394-1,5超激レア,,新島早紀,Lv 30 + 0,"45,900",5,10,"19,550","3,136",範囲,187,36,325,"3,900",32463510,対 黒い敵 浮いてる敵 100％の確率で100～120F動きを遅くする1150001955000270011502600[第1形態][超激レア][対黒][対浮]
394-2,5超激レア,,新島早紀CC,Lv 30 + 0,"56,100",5,10,"24,650","3,955",範囲,187,36,325,"3,900",32463510,対 黒い敵 浮いてる敵 100％の確率で100～120F動きを遅くする1450002465000330014502600[第2形態][超激レア][対黒][対浮]
394-3,5超激レア,,サンバ新島早紀CC,Lv 30 + 0,"71,400",5,10,"32,300","5,873",範囲,165,36,325,"3,900",32463510,対 黒い敵 浮いてる敵 100％の確率で100～120F動きを遅くする無効（遅くする）1900003230000420019002600[第3形態][最上位形態][超激レア][対黒][対浮]
395-1,5超激レア,,星井スバル,Lv 30 + 0,"27,200",4,21,"15,300","2,550",範囲,180,31,400,"4,140",37464010,対 赤い敵 天使 めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）遠方範囲攻撃（300～600）90000153000016009002760[第1形態][超激レア][対赤][対天使]
395-2,5超激レア,,星井スバルCC,Lv 30 + 0,"34,000",4,21,"20,400","3,400",範囲,180,31,400,"4,140",37464010,対 赤い敵 天使 めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）遠方範囲攻撃（300～600）1200002040000200012002760[第2形態][超激レア][対赤][対天使]
395-3,5超激レア,,暗黒スバルCC,Lv 30 + 0,"47,600",4,21,"30,600","4,590",範囲,200,51,425,"4,140",37464010,対 赤い敵 天使 めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）遠方範囲攻撃（300～625）1800003060000280018002760[第3形態][最上位形態][超激レア][対赤][対天使]
396-1,5超激レア,,小山雅,Lv 30 + 0,"39,270",4,12,"24,140","3,832",範囲,189,20,380,"4,020",33463610,体力50％以下で攻撃力上昇（与ダメ x1.5）1420002414000231014202680[第1形態][超激レア]
396-2,5超激レア,,小山雅CC,Lv 30 + 0,"47,600",4,12,"28,730","4,560",範囲,189,20,380,"4,020",33463610,体力50％以下で攻撃力上昇（与ダメ x1.5）1690002873000280016902680[第2形態][超激レア]
396-3,5超激レア,,野球マン5号CC,Lv 30 + 0,"64,260",4,12,"37,910","6,017",範囲,189,20,380,"4,020",33463610,体力50％以下で攻撃力上昇（与ダメ x1.5）無効（波動）2230003791000378022302680[第3形態][最上位形態][超激レア]
397-1,5超激レア,,古龍ガングリオン,Lv 30 + 0,"68,000",4,40,"51,000","5,083",範囲,301,84,300,"5,400",39464210,対 エイリアン ゾンビ めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）対 ゾンビ ゾンビキラー（撃破時蘇生無効）遠方範囲攻撃（200～550）3000005100000400030003600[第1形態][超激レア][対エイリアン][対ゾンビ]
397-2,5超激レア,,古龍王ガングリオン,Lv 30 + 0,"68,000",4,40,"51,000","5,083",範囲,301,84,300,"5,400",39464210,対 エイリアン ゾンビ めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）対 ゾンビ ゾンビキラー（撃破時蘇生無効）遠方範囲攻撃（200～550）3000005100000400030003600[第2形態][超激レア][対エイリアン][対ゾンビ]
397-3,5超激レア,,古龍皇帝ガングリオン,Lv 30 + 0,"102,000",6,40,"51,000","5,083",範囲,301,84,300,"5,400",39464210,対 エイリアン ゾンビ めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）対 ゾンビ ゾンビキラー（撃破時蘇生無効）遠方範囲攻撃（200～550）3000005100000600030003600[第3形態][最上位形態][超激レア][対エイリアン][対ゾンビ]
398-1,5超激レア,,風隼さくら,Lv 30 + 0,"45,900",4,12,"27,200","3,942",範囲,207,76,420,"4,200",33463610,対 メタルな敵 打たれ強い（被ダメ 1/4～1/5）対 メタルな敵 100％の確率で100～120F動きを遅くする対 メタルな敵 100％の確率で100～120F攻撃力50％に低下5％の確率でクリティカル無効（遅くする 攻撃力低下）1600002720000270016002800[第1形態][超激レア][対メタル]
398-2,5超激レア,,JK風隼さくら,Lv 30 + 0,"45,900",4,12,"27,200","3,942",範囲,207,76,420,"4,200",33463610,対 メタルな敵 打たれ強い（被ダメ 1/4～1/5）対 メタルな敵 100％の確率で100～120F動きを遅くする対 メタルな敵 100％の確率で100～120F攻撃力50％に低下5％の確率でクリティカル無効（遅くする 攻撃力低下）1600002720000270016002800[第2形態][超激レア][対メタル]
398-3,5超激レア,,天誅・風隼さくら,Lv 30 + 0,"45,900",4,12,"27,200","3,942",範囲,207,76,420,"4,200",33463610,対 メタルな敵 超打たれ強い（被ダメ 1/6～1/7）対 メタルな敵 100％の確率で100～120F動きを遅くする対 メタルな敵 100％の確率で100～120F攻撃力50％に低下5％の確率でクリティカル無効（遅くする 攻撃力低下）1600002720000270016002800[第3形態][最上位形態][超激レア][対メタル]
402-1,5超激レア,,雷の精霊ボルト,Lv 30 + 0,"18,700",3,15,"13,175","2,208",範囲,179,60,320,"1,125",496760,対 エイリアン 50％の確率で90～108F動きを止める無効（ワープ）7750013175001100775750[第1形態][超激レア][対エイリアン]
402-2,5超激レア,,天雷の精霊ピカボルト,Lv 30 + 0,"44,200",3,20,"25,075","4,203",範囲,179,60,370,"3,825",24962760,対 エイリアン 打たれ強い（被ダメ 1/4～1/5）対 エイリアン 100％の確率で90～108F動きを止める100％の確率でバリアブレイク無効（ワープ）1475002507500260014752550[第2形態][超激レア][対エイリアン]
402-3,5超激レア,,天雷の精霊王ギガボルト,Lv 30 + 0,"54,400",3,20,"34,000","5,698",範囲,179,60,370,"3,825",24962760,対 エイリアン 打たれ強い（被ダメ 1/4～1/5）対 エイリアン 100％の確率で110～132F動きを止める100％の確率でバリアブレイク無効（ワープ）2000003400000320020002550[第3形態][最上位形態][超激レア][対エイリアン]
413-1,5超激レア,,エヴァ零号機,Lv 30 + 0,"127,500",2,11,"46,750","4,803",範囲,292,51,350,"4,425",52465510,対 浮いてる敵 天使 打たれ強い（被ダメ 1/4～1/5）対 使徒 使徒キラー（与ダメx5 被ダメ 1/5）波動ストッパー2750004675000750027502950[第1形態][超激レア][対浮][対天使][対使徒]
413-2,5超激レア,,エヴァ零号機＆ネコ,Lv 30 + 0,"127,500",2,11,"46,750","4,803",範囲,292,51,350,"4,425",52465510,対 浮いてる敵 天使 打たれ強い（被ダメ 1/4～1/5）対 使徒 使徒キラー（与ダメx5 被ダメ 1/5）波動ストッパー2750004675000750027502950[第2形態][最上位形態][超激レア][対浮][対天使][対使徒]
414-1,5超激レア,,エヴァ初号機,Lv 30 + 0,"78,200",4,8,"15,640","3,450",範囲,136,45,460,"4,470",47465010,対 エイリアン ゾンビ めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）対 ゾンビ ゾンビキラー（撃破時蘇生無効）対 使徒 使徒キラー（与ダメx5 被ダメ 1/5）100％の確率でバリアブレイク体力50％以下で攻撃力上昇（与ダメ x2）92000156400046009202980[第1形態][超激レア][対エイリアン][対ゾンビ][対使徒]
414-2,5超激レア,,エヴァ初号機＆ネコ,Lv 30 + 0,"78,200",4,8,"15,640","3,450",範囲,136,45,460,"4,470",47465010,対 エイリアン ゾンビ めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）対 ゾンビ ゾンビキラー（撃破時蘇生無効）対 使徒 使徒キラー（与ダメx5 被ダメ 1/5）100％の確率でバリアブレイク体力50％以下で攻撃力上昇（与ダメ x2）92000156400046009202980[第2形態][最上位形態][超激レア][対エイリアン][対ゾンビ][対使徒]
415-1,5超激レア,,エヴァ2号機,Lv 30 + 0,"66,300",3,15,"37,400","4,543",範囲,247,76,400,"4,500",42464510,対 赤い敵 超ダメージ（与ダメ x3～4）対 使徒 使徒キラー（与ダメx5 被ダメ 1/5）遠方範囲攻撃（200～650）2200003740000390022003000[第1形態][超激レア][対赤][対使徒]
415-2,5超激レア,,エヴァ2号機＆ネコ,Lv 30 + 0,"66,300",3,15,"37,400","4,543",範囲,247,76,400,"4,500",42464510,対 赤い敵 超ダメージ（与ダメ x3～4）対 使徒 使徒キラー（与ダメx5 被ダメ 1/5）遠方範囲攻撃（200～650）2200003740000390022003000[第2形態][超激レア][対赤][対使徒]
415-3,5超激レア,,エヴァ改2号機コード777,Lv 30 + 0,"66,300",3,15,"37,400","4,543",範囲,247,61,400,"4,500",42464510,対 赤い敵 超ダメージ（与ダメ x3～4）対 使徒 使徒キラー（与ダメx5 被ダメ 1/5）体力33％以下で攻撃力上昇（与ダメ x2）遠方範囲攻撃（200～650）2200003740000390022003000[第3形態][最上位形態][超激レア][対赤][対使徒]
416-1,5超激レア,,ネコシンジ,Lv 30 + 0,"96,900",2,9,"38,250","5,766",範囲,199,60,240,"3,000",17462010,対 黒い敵 メタルな敵 30％の確率でふっとばす100％の確率でLv2波動（射程 532.5）2250003825000570022502000[第1形態][超激レア][対黒][対メタル]
416-2,5超激レア,,ネコトウジ＆ネコケンスケ,Lv 30 + 0,"96,900",2,9,"38,250","5,766",範囲,199,60,240,"3,000",17462010,対 黒い敵 メタルな敵 30％の確率でふっとばす100％の確率でLv2波動（射程 532.5）2250003825000570022502000[第2形態][最上位形態][超激レア][対黒][対メタル]
417-1,5超激レア,,ゼロムーンオペレーターズ,Lv 30 + 0,"42,500",4,7,"42,500","4,603",範囲,277,98,450,"4,875",41464410,対 赤い敵 ゾンビ 100％の確率で110～132F動きを遅くする対 ゾンビ ゾンビキラー（撃破時蘇生無効）2500004250000250025003250[第1形態][超激レア][対赤][対ゾンビ]
417-2,5超激レア,,ファーストムーンネルフ,Lv 30 + 0,"42,500",4,7,"42,500","4,603",範囲,277,98,450,"4,875",41464410,対 赤い敵 ゾンビ 100％の確率で110～132F動きを遅くする対 ゾンビ ゾンビキラー（撃破時蘇生無効）2500004250000250025003250[第2形態][最上位形態][超激レア][対赤][対ゾンビ]
418-1,5超激レア,,温泉天国テルマエ,Lv 30 + 0,"85,000",5,4,"35,700","5,464",範囲,196,59,425,"4,650",52465510,"3連続攻撃 11,900 11,900 11,900（59F 75F 123F）対 ゾンビ めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）対 ゾンビ 100％の確率で30～36F動きを止める対 ゾンビ ゾンビキラー（撃破時蘇生無効）遠方範囲全方位攻撃（-675～425）700700700500021003100[第1形態][超激レア][対ゾンビ]"
418-2,5超激レア,,地底戦隊グランドン,Lv 30 + 0,"85,000",5,4,"35,700","5,464",範囲,196,59,425,"4,650",52465510,"3連続攻撃 11,900 11,900 11,900（59F 75F 123F）対 ゾンビ めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）対 ゾンビ 100％の確率で30～36F動きを止める対 ゾンビ ゾンビキラー（撃破時蘇生無効）遠方範囲全方位攻撃（-675～425）700700700500021003100[第2形態][超激レア][対ゾンビ]"
418-3,5超激レア,,超地底戦隊グランドン,Lv 30 + 0,"85,000",5,4,"39,270","6,011",範囲,196,59,425,"4,650",52465510,"3連続攻撃 13,090 13,090 13,090（59F 75F 123F）対 ゾンビ めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）対 ゾンビ 100％の確率で30～36F動きを止める対 ゾンビ ゾンビキラー（撃破時蘇生無効）遠方範囲全方位攻撃（-675～425）770770770500023103100[第3形態][最上位形態][超激レア][対ゾンビ]"
428-1,5超激レア,,ネコクエスト,Lv 30 + 0,"23,800",3,15,"17,000","1,882",範囲,271,63,350,"3,450",21462410,対 赤い敵 黒い敵 浮いてる敵 100％の確率で120～144F攻撃力50％に低下3％の確率でクリティカル遠方範囲攻撃（200～500）1000001700000140010002300[第1形態][超激レア][対赤][対黒][対浮][対メタル]
428-2,5超激レア,,ネコクエストXI,Lv 30 + 0,"35,700",3,15,"25,500","2,823",範囲,271,63,350,"3,450",21462410,対 赤い敵 黒い敵 浮いてる敵 100％の確率で120～144F攻撃力50％に低下3％の確率でクリティカル遠方範囲攻撃（200～575）1500002550000210015002300[第2形態][超激レア][対赤][対黒][対浮][対メタル]
428-3,5超激レア,,ネコクエストXI-2,Lv 30 + 0,"71,400",3,15,"25,500","2,909",範囲,263,63,350,"3,450",21462410,対 赤い敵 黒い敵 浮いてる敵 古代種 100％の確率で150～180F攻撃力50％に低下3％の確率でクリティカル遠方範囲攻撃（200～575）無効（古代の呪い）1500002550000420015002300[第3形態][最上位形態][超激レア][対赤][対黒][対浮][対メタル][対古代種]
431-1,5超激レア,,ぐでネコマシン,Lv 30 + 0,"136,000",1,9,"68,000","9,577",範囲,213,92,190,"3,450",21462410,対 浮いてる敵 メタルな敵 打たれ強い（被ダメ 1/4～1/5）対 浮いてる敵 メタルな敵 100％の確率で120～144F動きを止める4000006800000800040002300[第1形態][超激レア][対浮][対メタル]
431-2,5超激レア,,ぐでネコマシン・卵,Lv 30 + 0,"136,000",1,9,"68,000","9,577",範囲,213,92,190,"3,450",21462410,対 浮いてる敵 メタルな敵 打たれ強い（被ダメ 1/4～1/5）対 浮いてる敵 メタルな敵 100％の確率で120～144F動きを止める4000006800000800040002300[第2形態][最上位形態][超激レア][対浮][対メタル]
432-1,5超激レア,,亡者探偵ヴィグラー,Lv 30 + 0,"47,600",6,15,"30,600","2,933",範囲,313,120,360,"4,410",29463210,対 浮いてる敵 エイリアン 50％の確率で150～180F動きを止める100％の確率でLv3波動（射程 732.5）1800003060000280018002940[第1形態][超激レア][対浮][対エイリアン]
432-2,5超激レア,,魔界探偵グラヴィー,Lv 30 + 0,"47,600",6,15,"30,600","2,933",範囲,313,120,360,"4,410",29463210,対 エイリアン ゾンビ 50％の確率で150～180F動きを止める対 ゾンビ ゾンビキラー（撃破時蘇生無効）100％の確率でLv3波動（射程 732.5）1800003060000280018002940[第2形態][超激レア][対エイリアン][対ゾンビ]
432-3,5超激レア,,魔神探偵グラヴィティー,Lv 30 + 0,"47,600",6,15,"30,600","3,155",範囲,291,100,360,"4,410",29463210,対 ゾンビ めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）対 ゾンビ 100％の確率で150～180F動きを止める対 ゾンビ ゾンビキラー（撃破時蘇生無効）100％の確率でLv3波動（射程 732.5）1800003060000280018002940[第3形態][最上位形態][超激レア][対ゾンビ]
436-1,5超激レア,,ちびネコヴァルキリー,Lv 30 + 0,"35,700",2,32,"49,300","11,465",範囲,129,36,345,"4,200",15461810,対 ゾンビ ゾンビキラー（撃破時蘇生無効）30％の確率でバリアブレイク無効（波動 ふっとばす 止める 遅くする 攻撃力低下 ワープ 古代の呪い）2900004930000210029002800[第1形態][超激レア][対ゾンビ]
436-2,5超激レア,,ちびネコヴァルキリー・華,Lv 30 + 0,"35,700",2,32,"49,300","11,465",範囲,129,36,345,"4,200",15461810,対 ゾンビ ゾンビキラー（撃破時蘇生無効）30％の確率でバリアブレイク無効（波動 ふっとばす 止める 遅くする 攻撃力低下 ワープ 古代の呪い）2900004930000210029002800[第2形態][最上位形態][超激レア][対ゾンビ]
437-1,5超激レア,,ノビルガ,Lv 30 + 0,"8,500",5,4,"2,550",933,単体,82,13,140,"4,500",7461010,-150002550005001503000[第1形態][超激レア]
437-2,5超激レア,,ノビランパサラン,Lv 30 + 0,"30,600",1,4,"40,800","2,853",範囲,429,47,500,"4,500",974610010,"2連続攻撃 20,400 20,4000（47F 158F）遠方範囲攻撃（400～1000）無効（波動 ふっとばす 止める 遅くする 攻撃力低下 ワープ 古代の呪い）120012000180024003000[第2形態][超激レア]"
437-3,5超激レア,,ノビランターバン,Lv 30 + 0,"30,600",1,4,"40,800","2,853",範囲,429,47,500,"2,250",57466010,"2連続攻撃 20,400 20,4000（47F 158F）遠方範囲攻撃（400～1000）無効（波動 ふっとばす 止める 遅くする 攻撃力低下 ワープ 古代の呪い）120012000180024001500[第3形態][最上位形態][超激レア]"
439-1,5超激レア,,灼熱のビーチクウ,Lv 30 + 0,"30,600",5,12,"34,000","3,100",範囲,329,60,400,"4,200",39464210,対 浮いてる敵 ゾンビ めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）対 ゾンビ ゾンビキラー（撃破時蘇生無効）2000003400000180020002800[第1形態][超激レア][対浮][対ゾンビ]
439-2,5超激レア,,灼熱のビーチクウγ,Lv 30 + 0,"56,100",5,12,"47,600","4,340",範囲,329,60,400,"4,200",39464210,対 浮いてる敵 ゾンビ めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）対 ゾンビ ゾンビキラー（撃破時蘇生無効）2800004760000330028002800[第2形態][最上位形態][超激レア][対浮][対ゾンビ]
440-1,5超激レア,,時空神クロノス,Lv 30 + 0,"34,000",3,8,"27,200","2,641",範囲,309,20,450,"4,050",37464010,"3連続攻撃 5,950 8,500 12,750（20F 80F 140F）対 全敵（白 無 魔 使 除く） 100％の確率で30～36F動きを止める遠方範囲攻撃（300～700）無効（止める）350500750200016002700[第1形態][超激レア][対赤][対黒][対浮][対メタル][対天使][対エイリアン][対ゾンビ][対古代種][対悪魔]"
440-2,5超激レア,,クロノストリガー,Lv 30 + 0,"45,900",3,8,"35,530","3,450",範囲,309,20,450,"4,050",37464010,"3連続攻撃 7,480 11,220 16,830（20F 80F 140F）対 全敵（白 無 魔 使 除く） 100％の確率で30～36F動きを止める遠方範囲攻撃（300～700）無効（止める）440660990270020902700[第2形態][超激レア][対赤][対黒][対浮][対メタル][対天使][対エイリアン][対ゾンビ][対古代種][対悪魔]"
440-3,5超激レア,,Gクロノストリガー,Lv 30 + 0,"51,000",3,8,"39,081","3,794",範囲,309,20,450,"4,050",37464010,"3連続攻撃 8,227 12,342 18,512（20F 80F 140F）対 全敵（白 無 魔 使 除く） 100％の確率で30～36F動きを止める遠方範囲攻撃（300～700）無効（止める ワープ）4847261089300022992700[第3形態][最上位形態][超激レア][対赤][対黒][対浮][対メタル][対天使][対エイリアン][対ゾンビ][対古代種][対悪魔]"
441-1,5超激レア,,ベベ,Lv 30 + 0,"17,680",4,9,"8,670","2,098",範囲,124,25,350,"1,200",546810,対 エイリアン ゾンビ 100％の確率で60～72F攻撃力50％に低下対 ゾンビ ゾンビキラー（撃破時蘇生無効）対 魔女 魔女キラー（与ダメx5 被ダメ 1/10）無効（ワープ）510008670001040510800[第1形態][超激レア][対エイリアン][対ゾンビ][対魔女]
441-2,5超激レア,,なぎさ&ネコ,Lv 30 + 0,"42,840",6,12,"34,680","5,125",範囲,203,72,450,"3,900",29463210,対 エイリアン ゾンビ 100％の確率で180～216F攻撃力50％に低下対 ゾンビ ゾンビキラー（撃破時蘇生無効）対 魔女 魔女キラー（与ダメx5 被ダメ 1/10）無効（ワープ）2040003468000252020402600[第2形態][最上位形態][超激レア][対エイリアン][対ゾンビ][対魔女]
442-1,5超激レア,,影傑ダークダルターニャ,Lv 30 + 0,"61,200",5,24,"13,600","3,372",範囲,121,45,340,"4,350",27463010,対 白い敵 超ダメージ（与ダメ x3）体力60％以下で攻撃力上昇（与ダメ x2）遠方範囲攻撃（200～550）無効（波動 ワープ）80000136000036008002900[第1形態][超激レア][対白]
442-2,5超激レア,,黒傑ダークダルターニャ,Lv 30 + 0,"91,800",5,30,"18,700","5,054",範囲,111,35,340,"4,350",27463010,対 白い敵 超ダメージ（与ダメ x3）体力60％以下で攻撃力上昇（与ダメ x2）遠方範囲攻撃（200～550）無効（波動 ワープ）1100001870000540011002900[第2形態][最上位形態][超激レア][対白]
457-1,5超激レア,,間桐 桜,Lv 30 + 0,"91,800",4,8,"28,900","4,090",範囲,212,37,350,"4,200",33463610,対 黒い敵 エイリアン ゾンビ 打たれ強い（被ダメ 1/4～1/5）対 ゾンビ ゾンビキラー（撃破時蘇生無効）無効（波動）1700002890000540017002800[第1形態][超激レア][対黒][対エイリアン][対ゾンビ]
457-2,5超激レア,,間桐 桜CC,Lv 30 + 0,"122,400",4,8,"35,700","5,052",範囲,212,37,350,"4,200",33463610,対 黒い敵 エイリアン ゾンビ 打たれ強い（被ダメ 1/4～1/5）対 ゾンビ ゾンビキラー（撃破時蘇生無効）無効（波動）2100003570000720021002800[第2形態][最上位形態][超激レア][対黒][対エイリアン][対ゾンビ]
